"API","operator","well","section","twn","rng","reservoir","field","firstProd","cumOil","cumGas","fluid","proppant","TVD","perf","surfLat","surfLong","bhLat","bhLong","ppf","gor"
"3305306036","QEP","STATE  16-21-17-20LL","16","150","95","Middle Bakken","BLUE BUTTES",2015-05-01,147768,247546,6095689.14807583,9837797.87347164,10751.1,10513,47.817971055,-102.854146858,47.790117905,-102.855354671,935.774552789084,1.67523415083103
"3305306037","PETRO-HUNT DAKOTA","JOEL GOODSEN  7-32-29H","32","149","102","Middle Bakken","MOLINE",2015-05-01,54210,48898,10819756.6728645,4235494.06496163,10963.2,10299,47.675680335,-103.758307324,47.702905771,-103.756853371,411.252943485934,0.902010699133001
"3305306039","PETRO-HUNT DAKOTA","DUDLEY DAWSON  7-2-11H","32","149","102","Middle Bakken","SHEEP BUTTE",2015-05-01,46501,41674,1124143.34671535,2617413.83813883,10960.3,10291,47.675389957,-103.759447232,47.647972898,-103.759818007,254.340087274203,0.896195780735898
"3305306040","PETRO-HUNT DAKOTA","JOEL GOODSEN  5-32-29H","32","149","102","Middle Bakken","MOLINE",2015-06-01,NA,NA,9783399.71333111,4093392.93204818,10967.1,10442,47.675648138,-103.759608109,47.702921055,-103.762397043,392.012347447633,0.733480684854683
"3305306041","PETRO-HUNT DAKOTA","DUDLEY DAWSON  6-2-11H","32","149","102","Middle Bakken","SHEEP BUTTE",2015-07-01,NA,NA,9783399.71333111,4093392.93204818,10950.7,10741,47.675493779,-103.761031535,47.648027326,-103.762649635,381.099798161082,1.19811454493904
"3305306043","BURLINGTON","HARLEY  11-2MBH-R","2","151","95","Middle Bakken","BLUE BUTTES",2015-06-01,NA,NA,6933970.80136541,11177867.0753739,10753.7,9305,47.934130685,-102.807113512,47.909498856,-102.806620284,1201.27534394131,1.64161250603949
"3305306045","CONTINENTAL","DURHAM  7-2H","2","151","99","Middle Bakken","NORTH TOBACCO GARDEN",2015-05-01,148086,259283,11451931.2177341,4753557.96372496,11314,10315,47.93378444,-103.308233947,47.906532876,-103.307259981,460.839356638386,1.75089475034777
"3305306047","CONTINENTAL","UHLMAN  1-7H","7","152","99","Middle Bakken","BANKS",2015-05-01,143758,193612,3909771.52939659,1818876.56987357,11040.9,11416,47.993874552,-103.397731676,48.02379817,-103.399194838,159.326959519409,1.34679113510205
"3305306048","XTO","JOHNSON  24X-31A","31","150","97","Middle Bakken","SIVERSTON",2015-05-01,67527,146124,3899425.45263827,3867106.31047675,11089.8,10377,47.761959873,-103.147678001,47.788627076,-103.152382451,372.661300036306,2.16393442622951
"3305306051","OASIS","WADE FEDERAL   5300 41-30 9B","30","153","100","Middle Bakken","BAKER",2015-09-01,NA,NA,8075869.55042906,9798975.09507409,10814.1,10462,48.040934445,-103.60301677,48.038861896,-103.562246161,936.625415319641,1.09960639096771
"3305306052","SLAWSON EXPLORATION","JORE {FEDERAL}  2-12H","12","151","95","Middle Bakken","CLARKS CREEK",2015-06-01,NA,NA,3129608.84626049,5017449.26934985,10653.7,5091,47.918980719,-102.785648709,47.906074094,-102.785001822,985.552793036701,1.33578792341679
"3305306053","CONTINENTAL","MIRAMAR  2-32H","32","152","102","Middle Bakken","ELK",2015-05-01,23524,18179,13440608.600723,6339984.66402296,10882.8,10321,47.936134789,-103.758972061,47.96340738,-103.757523296,614.280075963856,0.772785240605339
"3305306055","OASIS","KLINE FEDERAL   5300 31-18 8B","18","153","100","Middle Bakken","BAKER",2015-12-01,NA,NA,8425602.39627285,3779390.94095286,10732.8,10240,48.074571738,-103.602730552,48.074088185,-103.562122251,369.081146577428,1.29777564571919
"3305306057","OASIS","KLINE FEDERAL   5300 31-18 6B","18","153","100","Middle Bakken","BAKER",2015-12-01,NA,NA,9058160.90453172,4642116.6147492,10749.5,10504,48.074222082,-103.602882433,48.072052895,-103.562125049,441.937986933473,1.0766918275986
"3305306058","HESS BAKKEN INVESTMENTS II","HA-THOMPSON-  152-95-1720H-7","17","152","95","Middle Bakken","HAWKEYE",2015-05-01,136675,297920,2011433.29749595,2547066.57814124,10568.1,10543,47.991317113,-102.858813508,47.964344303,-102.863156499,241.588407297851,2.1797695262484
"3305306061","HESS BAKKEN INVESTMENTS II","HA-THOMPSON-  152-95-1720H-10","17","152","95","Middle Bakken","HAWKEYE",2015-06-01,NA,NA,2061018.23673253,2448963.66198197,10548.1,10504,47.991446288,-102.856968146,47.963955491,-102.860304576,233.14581702037,2.30934761513219
"3305306062","NEWFIELD","SAND CREEK FEDERAL  153-96-21-28-3H","21","153","96","Middle Bakken","SAND CREEK",2015-05-01,75799,124884,3031026.74787512,3696643.64979975,10265,10762,48.066766765,-103.02651381,48.038726089,-103.029288992,343.490396747793,1.64756790986688
"3305306064","NEWFIELD","SAND CREEK FEDERAL  153-96-21-28-2H","21","153","96","Middle Bakken","SAND CREEK",2015-05-01,65488,163128,3103935.06944457,3718037.76847323,10258.2,10555,48.066813583,-103.024528335,48.038720461,-103.024450279,352.2536966815,2.49096017591009
"3305306066","XTO","RANGER  21X-18A","18","151","99","Middle Bakken","TOBACCO GARDEN",2015-05-01,98277,121283,4160227.7222785,3807857.26657987,11140.8,10163,47.904577092,-103.407202573,47.877772086,-103.409712861,374.678467635528,1.23409342979537
"3305306067","XTO","RANGER  21X-18B","18","151","99","Middle Bakken","TOBACCO GARDEN",2015-06-01,NA,NA,3671795.18663983,3811509.67470975,11165.6,10086,47.904498081,-103.40622716,47.87776245,-103.405151439,377.901018710069,1.40050707376931
"3305306069","XTO","RANGER  21X-18C","18","151","99","Middle Bakken","TOBACCO GARDEN",2015-05-01,91453,123041,4789513.46347302,4590875.11073022,11165.8,10535,47.904712097,-103.405561289,47.877751798,-103.400639383,435.773622280989,1.34540146304659
"3305306071","BURLINGTON","HAMMERHEAD  11-26MBH","26","153","97","Middle Bakken","SAND CREEK",2015-05-01,92557,245930,3184285.63630638,614817.610432136,10794,10323,48.051837916,-103.125879981,48.024554408,-103.127718689,59.5580364653817,2.65706537593051
"3305306073","BURLINGTON","HAMMERHEAD  21-26MBH","26","153","97","Middle Bakken","SAND CREEK",2015-05-01,106179,229618,5773755.33784407,8419858.5242411,10688.1,10242,48.051915094,-103.123136791,48.024562606,-103.123042457,822.091244311766,2.16255568426902
"3305306075","BURLINGTON","HAMMERHEAD  31-26-2MBH","26","153","97","Middle Bakken","SAND CREEK",2015-05-01,86954,288890,5704160.09764555,7681293.73338747,10638.9,10115,48.051647637,-103.117825636,48.024935111,-103.118654858,759.396315708103,3.32233134760908
"3305306078","ABRAXAS","JORE FEDERAL  2-11-8H","35","150","97","Middle Bakken","NORTH FORK",2015-06-01,NA,NA,4127403.47975078,6166111.56632403,11150.6,10925,47.761591236,-103.066896772,47.73273687,-103.066975358,564.403804697852,2.14594174104092
"3305306079","ABRAXAS","JORE FEDERAL  2-11-7H","35","150","97","Middle Bakken","NORTH FORK",2015-06-01,NA,NA,4179369.50881998,6216941.4684704,11138.8,10920,47.76149634,-103.064551261,47.732734763,-103.064459174,569.316984292162,2.27546570307146
"3305306080","ABRAXAS","JORE FEDERAL  2-11-6H","35","150","97","Middle Bakken","NORTH FORK",2015-06-01,NA,NA,4006935.46613236,6225837.55288258,11124.7,10906,47.761573802,-103.062137345,47.732737024,-103.062208307,570.863520345001,2.26265922847592
"3305306081","ABRAXAS","JORE FEDERAL  2-11-5H","35","150","97","Middle Bakken","NORTH FORK",2015-06-01,NA,NA,4086651.15680708,6184551.49620298,11091.1,10876,47.761549491,-103.059729984,47.732739343,-103.059727908,568.64210152657,2.04375251936507
"3305306087","CONTINENTAL","FLORIDA FEDERAL  5-11H","14","152","100","Middle Bakken","CAMP",2017-03-01,NA,NA,5696526.57367636,5303657.46872408,10925.1,15202,47.983833424,-103.442682257,48.023829891,-103.447019033,348.878928346539,0.798877731836976
"3305306088","CONTINENTAL","ALPHA  5-14H","14","152","100","Middle Bakken","CAMP",2017-03-01,NA,NA,10472152.6307555,10502094.4041932,10946.4,7545,47.983791749,-103.442867661,47.96477915,-103.446791038,1391.92768776583,1.69912912836444
"3305306094","OASIS","JAMES  16-35H","35","152","100","Middle Bakken","CAMP",2015-05-01,94110,162538,4393912.3073801,6914269.08047622,11186.2,9697,47.93771042,-103.436966372,47.963462217,-103.437681855,713.031770699827,1.72710657740941
"3305306097","CONTINENTAL","BROOKS  3-4H","4","149","98","Middle Bakken","PEMBROKE",2015-05-01,93720,184384,8594562.68071618,9362600.80036575,11208.4,10642,47.760281891,-103.222934286,47.732741724,-103.221498574,879.778312381672,1.96739223218096
"3305306098","NINE POINT","SIMPSON  151-102-5-8-1H","5","151","102","Middle Bakken","ELK",2015-06-01,NA,NA,10491908.6100353,4373721.56159395,10886.6,10257,47.933974796,-103.761756704,47.906783833,-103.764026757,426.413333488734,0.886108827022723
"3305306099","NINE POINT","SIMPSON  151-102-5-8-2H","5","151","102","Middle Bakken","ELK",2015-06-01,NA,NA,NA,NA,10860.7,10360,47.934222045,-103.759638438,47.90678117,-103.761613099,NA,1.06326495920218
"3305306102","PETRO-HUNT DAKOTA","ERIC STRATTON FEDERAL  5-36-25H","36","147","104","Middle Bakken","MONDAK",2015-07-01,NA,NA,9439268.48387649,4372021.19069119,10609.5,10552,47.503698552,-103.872658159,47.531297546,-103.869907502,414.331045364972,0.494521972573585
"3305306105","WHITING","SKEDSVOLD  21-4H","4","150","101","Middle Bakken","PRONGHORN",2015-05-01,44563,44369,2759734.80664501,3006353.69935294,10912.2,10520,47.847572568,-103.621136568,47.820077242,-103.623845233,285.775066478416,0.995646612660728
"3305306106","WHITING","SKEDSVOLD  21-4-3H","4","150","101","Middle Bakken","PRONGHORN",2015-05-01,43712,44640,2652189.46806301,2889197.75896488,10927.7,10066,47.846541134,-103.617575661,47.820078616,-103.61568878,287.025408202352,1.0212298682284
"3305306107","WHITING","SKEDSVOLD  21-4-4H","4","150","101","Middle Bakken","PRONGHORN",2015-05-01,50445,51439,2448843.74828697,2667680.40323044,10904.9,10574,47.846895522,-103.616869869,47.820078294,-103.611640135,252.286779197129,1.01970462880365
"3305306112","HESS BAKKEN INVESTMENTS II","BW-NORGARD-  149-100-1102H-4","11","149","100","Middle Bakken","ELLSWORTH",2015-05-01,29369,43995,1822997.18901565,2012288.00450037,11097,10982,47.733640078,-103.445397124,47.760472848,-103.438296272,183.235112411252,1.4980081037829
"3305306114","OASIS","STENEHJEM   15-9HB","9","151","100","Middle Bakken","POE",2016-06-01,NA,NA,5892217.55806585,7239316.09868856,11113.7,10306,47.907171655,-103.482120803,47.934682426,-103.482034759,702.437036550413,1.2496400287977
"3305306116","OASIS","STENEHJEM   15-9HA","9","151","100","Middle Bakken","POE",2016-06-01,NA,NA,5837048.54547785,7236858.64383049,11118.2,10416,47.906915826,-103.484868502,47.934683321,-103.485628528,694.782895913066,1.26340542976231
"3305306118","HESS BAKKEN INVESTMENTS II","BB-BELQUIST-  150-95-1110H-8","11","150","95","Middle Bakken","BLUE BUTTES",2015-05-01,100198,132088,1928912.55208617,2554673.98887784,10660,10853,47.825288854,-102.79124034,47.827523854,-102.832784261,235.388739415631,1.31826982574502
"3305306120","HESS BAKKEN INVESTMENTS II","BB-BELQUIST-  150-95-1110H-10","11","150","95","Middle Bakken","BLUE BUTTES",2015-05-01,103991,147433,2061123.09315188,2771016.92595515,10656.7,11033,47.826435986,-102.79074471,47.829598387,-102.832782674,251.157158157813,1.41774768970392
"3305306122","QEP","FOREMAN  1-2-1BH","2","150","95","Middle Bakken","SPOTTED HORN",2015-05-01,166670,242938,6743761.82995114,9994840.713493,10957.2,10411,47.843640701,-102.812418556,47.845593131,-102.7717659,960.026963163289,1.45759884802304
"3305306123","QEP","FOREMAN  2-2-1BH","2","150","95","Middle Bakken","SPOTTED HORN",2015-05-01,173803,276968,6630860.75990287,9921811.01999091,10976.5,10439,47.842840343,-102.812791387,47.84168425,-102.771756276,950.456080083428,1.59357433415994
"3305306126","NEWFIELD","SKAAR FEDERAL  153-96-29-3H","32","153","96","Middle Bakken","SAND CREEK",2015-05-01,52810,139951,1895242.16905007,2227401.75818707,10579.2,5762,48.037333566,-103.049507401,48.052081691,-103.050813893,386.567469313966,2.65008521113425
"3305306131","OASIS","WADE FEDERAL  5300 21-30 13B","30","153","100","Middle Bakken","BAKER",2015-08-01,NA,NA,8495995.17802,9877973.71290657,10760.8,10555,48.049038312,-103.602887264,48.0512364,-103.561748109,935.857291606496,0.983837362691554
"3305306132","CONTINENTAL","RADERMECHER  3-22H","22","151","96","Middle Bakken","CAMEL BUTTE",2017-02-01,NA,NA,9610587.83960828,8753487.53393701,10702.2,10488,47.876970092,-102.945077939,47.90481038,-102.945088297,834.619330085527,2.11737904473711
"3305306136","CONTINENTAL","NORFOLK  7-1H","1","151","99","Middle Bakken","NORTH TOBACCO GARDEN",2015-05-01,171942,303271,11410629.875909,4893215.89632198,11262.4,10379,47.933767912,-103.300679632,47.906493971,-103.301692648,471.453501909816,1.76379825755197
"3305306140","XTO","NELSON  24X-11A","11","151","98","Middle Bakken","GARDEN",2015-05-01,104922,250262,4751551.56680881,4447133.49151738,11099.1,10391,47.907107137,-103.191174646,47.933924973,-103.19504746,427.97935631964,2.38521949638779
"3305306142","XTO","JOHNSON FEDERAL  11X-5A","5","149","97","Middle Bakken","SIVERSTON",2015-05-01,80845,161415,3692662.23033873,3743528.90872162,10963.8,9909,47.758834152,-103.128840831,47.732813451,-103.13026523,377.790787034173,1.99659842909271
"3305306145","WHITING","MRACHEK  21-26-4H","26","151","102","Middle Bakken","NAMELESS",2015-05-01,51851,49889,2772033.13111139,3019751.04215788,10774.2,10505,47.875624195,-103.701659055,47.849153322,-103.696862627,287.45845237105,0.962160806927542
"3305306146","WHITING","MRACHEK  21-26-3HR","26","151","102","Middle Bakken","NAMELESS",2015-05-01,53497,55823,2357730.30571557,2568424.76661066,10777.1,10030,47.875354894,-103.704513643,47.849049066,-103.702982194,256.074253899368,1.04347907359291
"3305306147","WHITING","MRACHEK  21-26H","26","151","102","Middle Bakken","NAMELESS",2015-05-01,50252,51146,2473074.55370426,2694076.5523565,10738.2,10139,47.87548459,-103.70664869,47.849041003,-103.709262629,265.714227473765,1.01779033670302
"3305306151","HESS BAKKEN INVESTMENTS II","BB-BELQUIST-  150-95-1110H-12","11","150","95","Middle Bakken","BLUE BUTTES",2015-05-01,126203,149812,2057798.9725344,2761336.46121158,10656.4,11248,47.827440629,-102.790534047,47.831340507,-102.832780168,245.495773578554,1.18707162270311
"3305306155","BURLINGTON","DEKING  1-8-34MBH-ULW","4","150","96","Middle Bakken","CAMEL BUTTE",2015-06-01,NA,NA,3401379.29118394,4469189.03556224,10689.4,10935,47.846884702,-102.963314601,47.875908329,-102.962880939,408.70498724849,1.30114786212703
"3305306157","XTO","AMUNDSON  34X-22B","22","151","98","Middle Bakken","SIVERSTON",2015-06-01,NA,NA,4605618.52501467,3879135.43337219,11071.9,10587,47.877938539,-103.207675967,47.905117029,-103.213255056,366.405538242391,1.71748411196818
"3305306159","XTO","AMUNDSON  34X-22C","22","151","98","Middle Bakken","SIVERSTON",2015-07-01,NA,NA,3897540.41119608,3738840.62526333,11079,10221,47.87793647,-103.207113288,47.905112726,-103.208786596,365.799885066366,2.27628349020071
"3305306160","HESS BAKKEN INVESTMENTS II","BW-HEIDI HO-  149-99-3526H-2","35","149","99","Middle Bakken","JUNIPER",2015-05-01,24691,43309,1397927.90560278,1631238.12367118,11194,10876,47.674515696,-103.315301812,47.702535141,-103.310961618,149.985116188965,1.75403993357904
"3305306161","HESS BAKKEN INVESTMENTS II","BW-HEIDI HO-  149-99-3526H-3","35","149","99","Middle Bakken","JUNIPER",2015-05-01,30694,53763,1863817.07777789,2023974.0678898,11215.9,11429,47.674667646,-103.316181864,47.702535295,-103.320584354,177.091090024481,1.75158011337721
"3305306162","HESS BAKKEN INVESTMENTS II","BW-HEIDI HO-  149-99-3526H-4","35","149","99","Middle Bakken","JUNIPER",2015-05-01,34123,54547,1787175.09607407,2041233.98029697,11200.8,10699,47.674712882,-103.317989861,47.702002116,-103.323691004,190.787361463405,1.59854057380652
"3305306163","WHITING","SKEDSVOLD  21-4-5H","4","150","101","Middle Bakken","PRONGHORN",2015-05-01,55019,56112,2806474.19187378,3057269.86830862,10906.1,11654,47.847541871,-103.616504463,47.820080132,-103.607456399,262.336525511294,1.01986586451953
"3305306164","XTO","AMUNDSON  34X-22A","22","151","98","Middle Bakken","SIVERSTON",2015-07-01,NA,NA,3946745.11509506,3777689.27874184,11083.6,11197,47.877673386,-103.208730326,47.905116575,-103.217388052,337.384056331324,2.05726088829488
"3305306167","NEWFIELD","JOHNSRUD  151-98-30-31-5H","30","151","98","Middle Bakken","SIVERSTON",2015-10-01,NA,NA,4673758.4789853,3619289.02994757,11149.1,10646,47.876767787,-103.266385443,47.848656319,-103.264374931,339.967032683409,1.81679537094797
"3305306169","PETRO-HUNT","USA  153-95-23C-14-6H","23","153","95","Middle Bakken","CHARLSON",2018-06-01,NA,NA,10587473.9058374,5523180.72562563,10295.7,10775,48.052723769,-102.868141382,48.081304752,-102.868258648,512.592178712355,1.54703017268644
"3305306170","PETRO-HUNT","USA  153-95-23C-14-5H","23","153","95","Middle Bakken","CHARLSON",2018-05-01,NA,NA,5099414.11447739,5382980.23359663,10403.2,11751,48.052817223,-102.866766149,48.081034249,-102.864755278,458.086991200462,1.53154455828339
"3305306171","NEWFIELD","HELSINGBORG FEDERAL  153-96-22-27-2H","22","153","96","Middle Bakken","SAND CREEK",2015-05-01,62514,151165,2981523.30565679,3698247.65612107,10376.9,10635,48.066971391,-103.018807671,48.038749631,-103.019626893,347.74308003019,2.4180983459705
"3305306173","NEWFIELD","HELSINGBORG FEDERAL  153-96-22-27-3H","15","153","96","Middle Bakken","SAND CREEK",2015-05-01,63820,150207,2917997.06883059,3694913.68335885,10324.4,10760,48.066996627,-103.01802572,48.038753981,-103.01512821,343.393464996175,2.35360388592918
"3305306175","CONTINENTAL","MILES  3-6H","6","150","96","Middle Bakken","DIMMICK LAKE",2015-09-01,NA,NA,5918990.28984876,6447930.54444013,10832.9,10358,47.846642425,-103.021681423,47.819353476,-103.023660309,622.507293342357,1.93097709672104
"3305306177","CONTINENTAL","KENNEDY  3-31H","6","150","96","Middle Bakken","DIMMICK LAKE",2015-09-01,NA,NA,9029401.06193285,9836297.75590063,10835.9,10999,47.846641242,-103.023324347,47.875888221,-103.023619933,894.290186007876,2.04812447513297
"3305306178","HESS BAKKEN INVESTMENTS II","BW-JOHNSON-  149-99-1003H-4","10","149","99","Middle Bakken","CHERRY CREEK",2016-03-01,NA,NA,3072644.40137275,3660896.73343497,11081.6,10458,47.732876615,-103.333110311,47.760587217,-103.333064922,350.057059995694,1.82555591813901
"3305306179","HESS BAKKEN INVESTMENTS II","BW-JOHNSON-  149-99-1003H-5","10","149","99","Middle Bakken","CHERRY CREEK",2016-04-01,NA,NA,2713283.33611308,3656797.82982194,11087.8,10700,47.732270769,-103.329950105,47.760586584,-103.330746123,341.756806525415,1.59863022227757
